   49,4.120,2.997
   99,4.120,2.998
  149,4.120,2.999
  199,4.120,2.999
  249,4.120,2.997
  299,4.120,2.997
  349,4.110,2.997
  399,4.110,2.997
  449,4.110,2.996
  499,4.110,2.997
  549,4.110,2.998
  599,4.110,2.997
  649,4.110,2.997
  699,4.100,2.998
  749,4.100,2.998
  799,4.100,2.997
  849,4.100,2.997
  899,4.100,2.997
  949,4.100,2.997
  999,4.100,2.997
 1049,4.100,2.996
 1099,4.090,2.997
 1149,4.090,2.996
 1199,4.090,2.996
 1249,4.090,2.997
 1299,4.080,2.997
 1349,4.090,2.996
 1399,4.080,2.997
 1449,4.080,2.996
 1499,4.080,2.997
 1549,4.080,2.996
 1599,4.080,2.996
 1649,4.080,2.997
 1699,4.070,2.996
 1749,4.070,2.995
 1799,4.080,2.997
 1849,4.080,2.996
 1899,4.070,2.995
 1949,4.070,2.996
 1999,4.070,2.996
 2049,4.070,2.996
 2099,4.070,2.995
 2149,4.060,2.996
 2199,4.060,2.997
 2249,4.060,2.996
 2299,4.060,2.997
 2349,4.060,2.997
 2399,4.060,2.997
 2449,4.060,2.996
 2499,4.060,2.996
 2549,4.050,2.997
 2599,4.060,2.996
 2649,4.050,2.996
 2699,4.060,2.996
 2749,4.060,2.996
 2799,4.050,2.997
 2849,4.040,2.997
 2899,4.040,2.996
 2949,4.040,2.997
 2999,4.050,2.996
 3049,4.050,2.995
 3099,4.050,2.996
 3149,4.040,2.995
 3199,4.050,2.997
 3249,4.040,2.996
 3299,4.050,2.996
 3349,4.040,2.996
 3399,4.040,2.996
 3449,4.040,2.996
 3499,4.040,2.996
 3549,4.030,2.997
 3599,4.030,2.996
 3649,4.030,2.996
 3699,4.030,2.996
 3749,4.030,2.996
 3799,4.030,2.996
 3849,4.030,2.996
 3899,4.030,2.996
 3949,4.020,2.996
 3999,4.030,2.996
 4049,4.020,2.996
 4099,4.020,2.996
 4149,4.020,2.996
 4199,4.020,2.995
 4249,4.020,2.996
 4299,4.020,2.996
 4349,4.020,2.996
 4399,4.020,2.996
 4449,4.010,2.995
 4499,4.020,2.996
 4549,4.010,2.995
 4599,4.010,2.996
 4649,4.010,2.996
 4699,4.010,2.996
 4749,4.010,2.996
 4799,4.010,2.996
 4849,4.010,2.995
 4899,4.010,2.994
 4949,4.000,2.996
 4999,4.010,2.996
 5049,4.010,2.995
 5099,4.000,2.995
 5149,4.000,2.995
 5199,4.000,2.996
 5249,4.000,2.995
 5299,3.990,2.996
 5349,3.990,2.995
 5399,3.990,2.996
 5449,3.990,2.996
 5499,3.990,2.996
 5549,3.990,2.995
 5599,3.990,2.996
 5649,3.990,2.996
 5699,3.990,2.996
 5749,3.990,2.995
 5799,3.990,2.996
 5849,3.990,2.997
 5899,3.990,2.997
 5949,3.990,2.998
 5999,3.980,2.998
 6049,3.990,2.998
 6099,3.980,2.999
 6149,3.990,2.999
 6199,3.990,2.999
 6249,3.980,2.999
 6299,3.980,2.998
 6349,3.980,2.999
 6399,3.980,3.000
 6449,3.980,2.999
 6499,3.980,2.999
 6549,3.980,3.000
 6599,3.980,3.000
 6649,3.980,3.000
 6699,3.980,3.000
 6749,3.970,3.000
 6799,3.980,3.000
 6849,3.970,3.001
 6899,3.970,3.000
 6949,3.970,2.999
 6999,3.970,3.000
 7049,3.970,3.000
 7099,3.970,3.000
 7149,3.970,2.999
 7199,3.970,3.000
 7249,3.970,3.000
 7299,3.960,3.001
 7349,3.960,3.000
 7399,3.960,3.000
 7449,3.970,2.999
 7499,3.960,3.000
 7549,3.960,3.000
 7599,3.960,2.999
 7649,3.960,2.999
 7699,3.960,3.000
 7749,3.960,3.000
 7799,3.960,3.000
 7849,3.960,3.000
 7899,3.950,3.000
 7949,3.950,3.000
 7999,3.950,3.000
 8049,3.950,3.001
 8099,3.950,3.001
 8149,3.950,3.000
 8199,3.950,3.000
 8249,3.950,3.000
 8299,3.950,3.001
 8349,3.940,3.001
 8399,3.940,3.000
 8449,3.940,3.000
 8499,3.950,3.000
 8549,3.940,3.001
 8599,3.940,3.000
 8649,3.940,3.000
 8699,3.940,3.001
 8749,3.940,3.000
 8799,3.940,3.000
 8849,3.940,3.001
 8899,3.940,3.000
 8949,3.940,3.001
 8999,3.930,3.000
 9049,3.930,3.001
 9099,3.930,3.001
 9149,3.920,3.000
 9199,3.930,3.000
 9249,3.930,3.000
 9299,3.930,3.001
 9349,3.930,3.000
 9399,3.920,2.999
 9449,3.930,2.999
 9499,3.920,2.999
 9549,3.920,2.999
 9599,3.920,3.000
