   47,4.180,3.000
   97,4.180,3.000
  147,4.170,2.998
  197,4.170,3.000
  247,4.170,2.999
  297,4.160,2.999
  347,4.170,2.998
  397,4.160,2.999
  447,4.160,2.999
  497,4.160,2.998
  547,4.160,2.999
  597,4.160,3.000
  647,4.160,2.999
  697,4.150,2.999
  747,4.150,2.998
  797,4.150,2.998
  847,4.150,2.998
  897,4.150,2.998
  947,4.150,2.998
  997,4.140,2.998
 1047,4.140,3.000
 1097,4.140,2.997
 1147,4.140,2.998
 1197,4.140,2.998
 1247,4.140,2.997
 1297,4.140,2.997
 1347,4.140,2.997
 1397,4.140,2.997
 1447,4.140,2.997
 1497,4.140,2.998
 1547,4.140,2.998
 1597,4.130,2.998
 1647,4.130,2.998
 1697,4.130,2.997
 1747,4.130,2.997
 1797,4.130,2.998
 1847,4.120,2.997
 1897,4.120,2.997
 1947,4.120,2.997
 1997,4.130,2.997
 2047,4.120,2.997
 2097,4.120,2.998
 2147,4.120,2.997
 2197,4.120,2.997
 2247,4.120,2.997
 2297,4.110,2.998
 2347,4.120,2.997
 2397,4.120,2.998
 2447,4.110,2.999
 2497,4.120,2.998
 2547,4.120,2.998
 2597,4.110,2.997
 2647,4.100,2.997
 2697,4.110,2.997
 2747,4.110,2.998
 2797,4.110,2.997
 2847,4.110,2.998
 2897,4.110,2.997
 2947,4.100,2.997
 2997,4.100,2.997
 3047,4.100,2.997
 3097,4.100,2.997
 3147,4.100,2.997
 3197,4.100,2.997
 3247,4.100,2.997
 3297,4.090,2.997
 3347,4.090,2.997
 3397,4.090,2.997
 3447,4.090,2.997
 3497,4.090,2.997
 3547,4.090,2.998
 3597,4.080,2.997
 3647,4.090,2.996
 3697,4.080,2.997
 3747,4.080,2.997
 3797,4.080,2.998
 3847,4.080,2.996
 3897,4.080,2.997
 3947,4.070,2.998
 3997,4.070,2.997
 4047,4.070,2.997
 4097,4.080,2.997
 4147,4.070,2.997
 4197,4.080,2.996
 4247,4.070,2.997
 4297,4.070,2.997
 4347,4.070,2.997
 4397,4.070,2.997
 4447,4.060,2.998
 4497,4.060,2.997
 4547,4.070,2.998
 4597,4.060,2.997
 4647,4.060,2.997
 4697,4.060,2.996
 4747,4.060,2.997
 4797,4.060,2.996
 4847,4.060,2.997
 4897,4.050,2.997
 4947,4.050,2.996
 4997,4.050,2.997
 5047,4.050,2.997
 5097,4.050,2.998
 5147,4.050,2.997
 5197,4.060,2.997
 5247,4.050,2.998
 5297,4.050,2.997
 5347,4.050,2.997
 5397,4.040,2.997
 5447,4.050,2.997
 5497,4.040,2.997
 5547,4.050,2.999
 5597,4.040,2.997
 5647,4.040,2.996
 5697,4.040,2.997
 5747,4.040,2.996
 5797,4.040,2.999
 5847,4.040,2.998
 5897,4.040,2.996
 5947,4.040,2.998
 5997,4.040,2.998
 6047,4.030,2.997
 6097,4.030,2.997
 6147,4.030,2.997
 6197,4.030,2.997
 6247,4.030,2.997
 6297,4.030,2.997
 6347,4.030,2.996
 6397,4.030,2.997
 6447,4.020,2.997
 6497,4.020,2.996
 6547,4.020,2.997
 6597,4.020,2.998
 6647,4.020,2.997
 6697,4.020,2.997
 6747,4.020,2.998
 6797,4.020,2.997
 6847,4.020,2.997
 6897,4.020,2.997
 6947,4.010,2.997
 6997,4.010,2.997
 7047,4.010,2.997
 7097,4.010,2.996
 7147,4.000,2.997
 7197,4.010,2.998
 7247,4.010,2.997
 7297,4.010,2.996
 7347,4.000,2.997
 7397,4.010,2.997
 7447,4.010,2.997
 7497,4.000,2.998
 7547,4.000,2.996
 7597,4.000,2.998
 7647,4.000,2.997
 7697,4.000,2.996
 7747,4.000,2.997
 7797,4.000,2.997
 7847,3.990,2.996
 7897,3.990,2.996
 7947,3.990,2.998
 7997,3.990,2.997
 8047,3.990,2.997
 8097,3.990,2.997
 8147,3.990,2.996
 8197,3.990,2.996
 8247,3.990,2.996
 8297,3.990,2.997
 8347,3.990,2.997
 8397,3.990,2.997
