19099,3.780,0.317
19199,3.780,0.318
19299,3.760,0.319
19399,3.760,0.317
19499,3.760,0.316
19599,3.750,0.318
19699,3.750,0.318
19799,3.750,0.317
19899,3.750,0.319
19999,3.750,0.317
20099,3.740,0.317
20199,3.750,0.317
20299,3.740,0.318
20399,3.740,0.318
20499,3.730,0.317
20599,3.730,0.319
20699,3.730,0.319
20799,3.720,0.318
20899,3.720,0.318
20999,3.720,0.318
21099,3.720,0.319
21199,3.710,0.318
21299,3.710,0.318
21399,3.710,0.318
21499,3.710,0.317
21599,3.710,0.318
21699,3.700,0.318
21799,3.700,0.317
21899,3.700,0.318
21999,3.690,0.318
22099,3.690,0.319
22199,3.690,0.319
22299,3.690,0.318
22399,3.690,0.319
22499,3.680,0.317
22599,3.690,0.318
22699,3.680,0.318
22799,3.680,0.318
22899,3.680,0.318
22999,3.670,0.319
23099,3.670,0.319
23199,3.660,0.318
23299,3.670,0.318
23399,3.670,0.319
23499,3.660,0.319
23599,3.660,0.317
23699,3.650,0.317
23799,3.650,0.318
23899,3.650,0.318
23999,3.650,0.318
24099,3.650,0.318
24199,3.640,0.318
24299,3.640,0.318
24399,3.630,0.318
24499,3.640,0.319
24599,3.630,0.318
24699,3.630,0.318
24799,3.630,0.317
24899,3.630,0.318
24999,3.620,0.317
25099,3.620,0.318
25199,3.620,0.317
25299,3.610,0.318
25399,3.610,0.318
25499,3.610,0.319
25599,3.600,0.317
25699,3.600,0.317
25799,3.600,0.317
25899,3.600,0.318
25999,3.600,0.317
26099,3.590,0.318
26199,3.590,0.318
26299,3.590,0.318
26399,3.590,0.318
26499,3.580,0.318
26599,3.580,0.317
26699,3.580,0.318
26799,3.570,0.319
26899,3.570,0.317
26999,3.570,0.318
27099,3.570,0.318
27199,3.570,0.318
27299,3.560,0.317
27399,3.560,0.315
27499,3.560,0.319
27599,3.550,0.317
27699,3.560,0.319
27799,3.550,0.318
27899,3.550,0.318
27999,3.540,0.318
28099,3.540,0.318
28199,3.540,0.317
28299,3.540,0.319
28399,3.530,0.317
28499,3.530,0.316
28599,3.530,0.317
28699,3.520,0.318
28799,3.530,0.318
28899,3.520,0.318
28999,3.520,0.318
29099,3.520,0.318
29199,3.510,0.318
29299,3.520,0.318
29399,3.510,0.319
29499,3.510,0.318
29599,3.500,0.318
29699,3.500,0.317
29799,3.500,0.318
29899,3.500,0.318
29999,3.490,0.318
30099,3.490,0.318
30199,3.480,0.318
30299,3.490,0.318
30399,3.480,0.317
30499,3.470,0.318
30599,3.470,0.319
30699,3.460,0.317
30799,3.470,0.318
30899,3.470,0.317
30999,3.460,0.318
31099,3.470,0.319
31199,3.460,0.319
31299,3.450,0.318
31399,3.450,0.319
31499,3.450,0.318
31599,3.450,0.318
31699,3.450,0.318
31799,3.440,0.318
31899,3.440,0.318
31999,3.440,0.318
32099,3.430,0.316
32199,3.430,0.319
32299,3.430,0.318
32399,3.420,0.319
32499,3.420,0.318
32599,3.420,0.318
32699,3.410,0.318
32799,3.410,0.318
32899,3.410,0.318
32999,3.400,0.318
33099,3.400,0.318
33199,3.400,0.318
33299,3.400,0.319
33399,3.390,0.318
33499,3.390,0.318
33599,3.390,0.317
33699,3.390,0.319
33799,3.380,0.318
33899,3.380,0.317
33999,3.380,0.317
34099,3.380,0.319
34199,3.370,0.317
34299,3.370,0.318
34399,3.370,0.319
34499,3.370,0.319
34599,3.360,0.317
34699,3.360,0.318
34799,3.350,0.318
34899,3.350,0.317
34999,3.350,0.318
35099,3.340,0.317
35199,3.340,0.319
35299,3.340,0.318
35399,3.340,0.318
35499,3.330,0.318
35599,3.330,0.318
35699,3.330,0.318
35799,3.320,0.319
35899,3.320,0.318
35999,3.320,0.317
36099,3.320,0.318
36199,3.310,0.317
36299,3.310,0.318
36399,3.300,0.318
36499,3.310,0.318
36599,3.310,0.316
36699,3.300,0.318
36799,3.300,0.319
36899,3.290,0.319
36999,3.290,0.318
37099,3.290,0.317
37199,3.280,0.318
37299,3.280,0.318
37399,3.270,0.317
37499,3.270,0.318
37599,3.270,0.319
37699,3.270,0.318
37799,3.260,0.318
37899,3.260,0.319
37999,3.260,0.317
38099,3.260,0.318
38199,3.250,0.318
38299,3.250,0.318
38399,3.240,0.318
38499,3.240,0.318
38599,3.230,0.317
38699,3.240,0.318
38799,3.230,0.318
38899,3.220,0.318
38999,3.220,0.318
39099,3.220,0.317
39199,3.220,0.318
39299,3.220,0.316
39399,3.210,0.318
39499,3.210,0.317
39599,3.200,0.318
39699,3.200,0.316
39799,3.200,0.317
39899,3.200,0.319
39999,3.190,0.318
40099,3.190,0.319
40199,3.180,0.320
40299,3.190,0.319
40399,3.170,0.318
40499,3.180,0.318
40599,3.170,0.316
40699,3.170,0.318
40799,3.170,0.318
40899,3.160,0.318
40999,3.160,0.317
41099,3.160,0.318
41199,3.160,0.318
41299,3.150,0.319
41399,3.150,0.318
41499,3.150,0.318
41599,3.130,0.317
41699,3.140,0.319
41799,3.130,0.318
41899,3.130,0.316
41999,3.130,0.317
42099,3.130,0.318
42199,3.130,0.318
42299,3.120,0.318
42399,3.110,0.319
42499,3.110,0.317
42599,3.100,0.317
42699,3.100,0.318
42799,3.100,0.319
42899,3.100,0.318
42999,3.090,0.318
43099,3.090,0.318
43199,3.090,0.318
43299,3.090,0.317
43399,3.080,0.316
43499,3.080,0.318
43599,3.070,0.317
43699,3.070,0.319
43799,3.060,0.319
43899,3.060,0.317
43999,3.060,0.318
44099,3.050,0.318
44199,3.050,0.318
44299,3.050,0.319
44399,3.040,0.317
44499,3.040,0.317
44599,3.030,0.317
44699,3.030,0.317
44799,3.030,0.318
44899,3.030,0.318
44999,3.020,0.319
45099,3.020,0.318
45199,3.020,0.318
45299,3.010,0.317
45399,3.010,0.317
45499,3.000,0.317
45599,3.000,0.317
45699,3.000,0.318
45799,2.990,0.318
45899,2.990,0.317
45999,2.990,0.317
46099,2.990,0.318
46199,2.980,0.317
46299,2.970,0.317
46399,2.970,0.317
46499,2.970,0.318
46599,2.960,0.316
46699,2.960,0.319
46799,2.960,0.319
46899,2.960,0.318
46999,2.960,0.317
47099,2.950,0.318
47199,2.940,0.318
47299,2.950,0.317
47399,2.940,0.319
47499,2.940,0.318
47599,2.930,0.317
47699,2.930,0.317
47799,2.920,0.317
47899,2.920,0.318
47999,2.910,0.318
48099,2.910,0.318
48199,2.910,0.318
48299,2.910,0.318
48399,2.900,0.317
48499,2.900,0.318
48599,2.890,0.318
48699,2.890,0.319
48799,2.890,0.320
48899,2.880,0.319
48999,2.880,0.318
49099,2.880,0.318
49199,2.870,0.316
49299,2.870,0.317
49399,2.860,0.317
49499,2.860,0.317
49599,2.860,0.319
49699,2.850,0.318
49799,2.850,0.318
49899,2.840,0.318
49999,2.840,0.318
50099,2.840,0.317
50199,2.840,0.319
50299,2.830,0.318
50399,2.830,0.318
50499,2.820,0.318
50599,2.820,0.318
50699,2.820,0.317
50799,2.810,0.316
50899,2.810,0.318
