   49,4.170,0.320
   99,4.160,0.319
  149,4.160,0.319
  199,4.160,0.319
  249,4.160,0.319
  299,4.160,0.319
  349,4.160,0.319
  399,4.160,0.319
  449,4.150,0.319
  499,4.150,0.319
  549,4.150,0.319
  599,4.150,0.319
  649,4.150,0.320
  699,4.150,0.319
  749,4.150,0.319
  799,4.150,0.318
  849,4.140,0.318
  899,4.140,0.317
  949,4.140,0.318
  999,4.140,0.317
 1049,4.140,0.318
 1099,4.140,0.319
 1149,4.140,0.319
 1199,4.140,0.320
 1249,4.140,0.319
 1299,4.140,0.320
 1349,4.140,0.319
 1399,4.140,0.320
 1449,4.140,0.319
 1499,4.140,0.320
 1549,4.130,0.319
 1599,4.130,0.320
 1649,4.130,0.319
 1699,4.130,0.319
 1749,4.130,0.319
 1799,4.130,0.320
 1849,4.130,0.319
 1899,4.120,0.320
 1949,4.120,0.319
 1999,4.120,0.319
 2049,4.120,0.319
 2099,4.120,0.320
 2149,4.120,0.319
 2199,4.120,0.319
 2249,4.110,0.319
 2299,4.120,0.319
 2349,4.120,0.318
 2399,4.110,0.319
 2449,4.110,0.319
 2499,4.110,0.319
 2549,4.110,0.319
 2599,4.110,0.319
 2649,4.110,0.319
 2699,4.110,0.319
 2749,4.110,0.319
 2799,4.110,0.319
 2849,4.110,0.319
 2899,4.110,0.319
 2949,4.110,0.319
 2999,4.110,0.319
 3049,4.100,0.319
 3099,4.110,0.318
 3149,4.100,0.319
 3199,4.100,0.318
 3249,4.100,0.319
 3299,4.100,0.319
 3349,4.100,0.319
 3399,4.100,0.319
 3449,4.100,0.318
 3499,4.100,0.318
 3549,4.090,0.319
 3599,4.090,0.320
 3649,4.090,0.320
 3699,4.090,0.319
 3749,4.090,0.319
 3799,4.090,0.319
 3849,4.090,0.319
 3899,4.080,0.319
 3949,4.090,0.319
 3999,4.090,0.318
 4049,4.080,0.318
 4099,4.080,0.318
 4149,4.080,0.318
 4199,4.080,0.319
 4249,4.080,0.317
 4299,4.080,0.317
 4349,4.070,0.319
 4399,4.080,0.319
 4449,4.080,0.318
 4499,4.080,0.319
 4549,4.080,0.319
 4599,4.080,0.318
 4649,4.070,0.318
 4699,4.070,0.319
 4749,4.070,0.319
 4799,4.070,0.319
 4849,4.070,0.318
 4899,4.070,0.319
 4949,4.070,0.319
 4999,4.060,0.319
 5049,4.070,0.319
 5099,4.060,0.318
 5149,4.060,0.318
 5199,4.060,0.318
 5249,4.060,0.318
 5299,4.060,0.319
 5349,4.060,0.319
 5399,4.060,0.319
 5449,4.050,0.318
 5499,4.050,0.318
 5549,4.050,0.319
 5599,4.060,0.319
 5649,4.050,0.318
 5699,4.060,0.319
 5749,4.050,0.318
 5799,4.050,0.319
 5849,4.050,0.318
 5899,4.050,0.319
 5949,4.050,0.319
 5999,4.050,0.318
 6049,4.050,0.317
 6099,4.050,0.318
 6149,4.040,0.318
 6199,4.040,0.319
 6249,4.040,0.318
 6299,4.040,0.318
 6349,4.050,0.319
 6399,4.040,0.318
 6449,4.050,0.319
 6499,4.040,0.319
 6549,4.040,0.319
 6599,4.040,0.318
 6649,4.040,0.319
 6699,4.040,0.318
 6749,4.040,0.319
 6799,4.030,0.318
 6849,4.030,0.318
 6899,4.030,0.318
 6949,4.030,0.318
 6999,4.030,0.318
 7049,4.030,0.319
 7099,4.030,0.319
 7149,4.030,0.319
 7199,4.030,0.318
 7249,4.030,0.318
 7299,4.020,0.318
 7349,4.020,0.319
 7399,4.020,0.317
 7449,4.020,0.319
 7499,4.020,0.319
 7549,4.020,0.318
 7599,4.020,0.318
 7649,4.020,0.318
 7699,4.020,0.318
 7749,4.020,0.318
 7799,4.020,0.318
 7849,4.020,0.318
 7899,4.020,0.319
 7949,4.010,0.318
 7999,4.020,0.318
 8049,4.010,0.319
 8099,4.010,0.318
 8149,4.010,0.319
