27199,3.730,0.317
27299,3.730,0.318
27399,3.720,0.317
27499,3.730,0.316
27599,3.720,0.318
27699,3.730,0.317
27799,3.720,0.317
27899,3.720,0.319
27999,3.720,0.318
28099,3.720,0.317
28199,3.720,0.319
28299,3.720,0.317
28399,3.720,0.318
28499,3.720,0.317
28599,3.720,0.316
28699,3.710,0.318
28799,3.710,0.318
28899,3.720,0.319
28999,3.720,0.317
29099,3.710,0.319
29199,3.710,0.319
29299,3.710,0.315
29399,3.710,0.316
29499,3.710,0.317
29599,3.710,0.318
29699,3.710,0.318
29799,3.710,0.318
29899,3.710,0.318
29999,3.710,0.319
30099,3.700,0.318
30199,3.700,0.317
30299,3.700,0.318
30399,3.700,0.318
30499,3.700,0.318
30599,3.700,0.319
30699,3.700,0.316
30799,3.700,0.317
30899,3.700,0.317
30999,3.690,0.318
31099,3.690,0.318
31199,3.690,0.318
31299,3.690,0.320
31399,3.690,0.318
31499,3.700,0.319
31599,3.690,0.319
31699,3.690,0.318
31799,3.690,0.318
31899,3.690,0.317
31999,3.690,0.319
32099,3.690,0.317
32199,3.690,0.318
32299,3.690,0.318
32399,3.690,0.318
32499,3.690,0.318
32599,3.690,0.318
32699,3.680,0.318
32799,3.690,0.317
32899,3.690,0.317
32999,3.690,0.317
33099,3.680,0.318
33199,3.690,0.317
33299,3.680,0.318
33399,3.690,0.317
33499,3.680,0.316
33599,3.670,0.318
33699,3.680,0.316
33799,3.680,0.318
33899,3.670,0.317
33999,3.670,0.319
34099,3.670,0.317
34199,3.670,0.319
34299,3.670,0.317
34399,3.670,0.317
34499,3.670,0.316
34599,3.670,0.317
34699,3.670,0.318
34799,3.670,0.319
34899,3.660,0.319
34999,3.660,0.319
35099,3.660,0.317
35199,3.660,0.318
35299,3.660,0.317
35399,3.660,0.317
35499,3.660,0.318
35599,3.660,0.318
35699,3.660,0.317
35799,3.650,0.319
35899,3.650,0.317
35999,3.650,0.317
36099,3.650,0.317
36199,3.650,0.318
36299,3.650,0.317
36399,3.650,0.318
36499,3.650,0.317
36599,3.650,0.317
36699,3.640,0.317
36799,3.640,0.317
36899,3.650,0.318
36999,3.640,0.318
37099,3.640,0.317
37199,3.640,0.317
37299,3.640,0.318
37399,3.640,0.317
37499,3.640,0.318
37599,3.640,0.318
37699,3.640,0.318
37799,3.640,0.318
37899,3.630,0.316
37999,3.640,0.318
38099,3.640,0.317
38199,3.630,0.317
38299,3.630,0.319
38399,3.630,0.318
38499,3.630,0.318
38599,3.630,0.318
38699,3.630,0.318
38799,3.630,0.318
38899,3.630,0.318
38999,3.630,0.317
39099,3.620,0.318
39199,3.620,0.318
39299,3.620,0.319
39399,3.620,0.318
39499,3.620,0.318
39599,3.620,0.317
39699,3.610,0.317
39799,3.620,0.320
39899,3.620,0.317
39999,3.610,0.318
40099,3.610,0.318
40199,3.610,0.318
40299,3.610,0.317
40399,3.610,0.317
40499,3.610,0.318
40599,3.610,0.317
40699,3.600,0.317
40799,3.610,0.316
40899,3.600,0.317
40999,3.610,0.318
41099,3.600,0.317
41199,3.610,0.317
41299,3.600,0.318
41399,3.600,0.317
41499,3.600,0.318
41599,3.600,0.317
41699,3.590,0.318
41799,3.590,0.317
41899,3.590,0.316
41999,3.590,0.318
42099,3.590,0.317
42199,3.590,0.318
42299,3.590,0.318
42399,3.590,0.316
42499,3.600,0.317
42599,3.590,0.318
42699,3.590,0.317
42799,3.590,0.317
42899,3.590,0.317
42999,3.580,0.317
43099,3.590,0.319
43199,3.580,0.318
43299,3.580,0.317
43399,3.570,0.317
43499,3.580,0.318
43599,3.570,0.316
43699,3.570,0.318
43799,3.570,0.318
43899,3.570,0.317
43999,3.560,0.317
44099,3.570,0.318
44199,3.570,0.317
44299,3.570,0.317
44399,3.560,0.318
44499,3.560,0.319
44599,3.560,0.318
44699,3.560,0.318
44799,3.560,0.318
44899,3.550,0.319
44999,3.550,0.319
45099,3.550,0.318
45199,3.550,0.319
45299,3.550,0.316
45399,3.550,0.317
45499,3.540,0.317
45599,3.550,0.317
45699,3.540,0.317
45799,3.540,0.316
45899,3.540,0.318
45999,3.540,0.318
46099,3.540,0.317
46199,3.540,0.317
46299,3.530,0.317
46399,3.530,0.319
46499,3.530,0.317
46599,3.530,0.318
46699,3.530,0.317
46799,3.520,0.319
46899,3.520,0.319
46999,3.530,0.318
47099,3.520,0.317
47199,3.520,0.318
47299,3.520,0.319
47399,3.530,0.318
47499,3.530,0.317
47599,3.520,0.319
47699,3.520,0.317
47799,3.520,0.319
47899,3.520,0.318
47999,3.520,0.318
48099,3.520,0.317
48199,3.520,0.317
48299,3.520,0.318
48399,3.520,0.318
48499,3.530,0.320
48599,3.520,0.317
48699,3.520,0.317
48799,3.520,0.319
48899,3.520,0.318
48999,3.520,0.318
49099,3.520,0.317
49199,3.510,0.317
49299,3.510,0.318
49399,3.520,0.318
49499,3.510,0.317
49599,3.510,0.318
49699,3.510,0.317
49799,3.520,0.318
49899,3.510,0.318
49999,3.520,0.317
50099,3.510,0.318
50199,3.510,0.318
50299,3.510,0.318
50399,3.510,0.318
50499,3.510,0.318
50599,3.510,0.317
50699,3.510,0.318
50799,3.500,0.318
50899,3.500,0.318
50999,3.500,0.316
51099,3.500,0.318
51199,3.500,0.319
51299,3.500,0.318
51399,3.500,0.316
51499,3.500,0.318
51599,3.500,0.319
51699,3.500,0.317
51799,3.500,0.318
51899,3.500,0.318
51999,3.490,0.319
52099,3.500,0.318
52199,3.500,0.318
52299,3.490,0.317
52399,3.490,0.318
52499,3.500,0.318
52599,3.490,0.318
52699,3.480,0.317
52799,3.490,0.318
52899,3.480,0.318
52999,3.480,0.316
53099,3.480,0.317
53199,3.480,0.316
53299,3.470,0.318
53399,3.480,0.318
53499,3.470,0.318
53599,3.470,0.318
53699,3.460,0.319
53799,3.460,0.320
53899,3.450,0.318
53999,3.450,0.318
54099,3.440,0.318
54199,3.450,0.318
54299,3.440,0.318
54399,3.430,0.318
54499,3.430,0.318
54599,3.420,0.318
54699,3.420,0.318
54799,3.410,0.318
54899,3.410,0.317
54999,3.400,0.319
55099,3.390,0.316
55199,3.390,0.318
55299,3.380,0.318
55399,3.380,0.318
55499,3.380,0.319
55599,3.370,0.318
55699,3.370,0.318
55799,3.360,0.318
55899,3.350,0.318
55999,3.340,0.317
56099,3.340,0.318
56199,3.330,0.318
56299,3.320,0.318
56399,3.320,0.319
56499,3.310,0.316
56599,3.310,0.316
56699,3.300,0.317
56799,3.290,0.316
56899,3.290,0.318
56999,3.270,0.318
57099,3.270,0.317
57199,3.260,0.317
57299,3.260,0.318
57399,3.250,0.316
57499,3.240,0.317
57599,3.230,0.317
57699,3.230,0.318
57799,3.220,0.319
57899,3.200,0.317
57999,3.190,0.318
58099,3.190,0.317
58199,3.180,0.319
58299,3.170,0.320
58399,3.160,0.317
58499,3.150,0.319
58599,3.140,0.317
58699,3.120,0.318
58799,3.110,0.317
58899,3.100,0.317
58999,3.090,0.318
59099,3.080,0.318
59199,3.060,0.318
59299,3.050,0.318
59399,3.040,0.318
59499,3.020,0.318
59599,3.010,0.318
59699,2.990,0.317
59799,2.980,0.317
59899,2.960,0.317
59999,2.940,0.317
60099,2.920,0.318
60199,2.910,0.318
60299,2.880,0.317
60399,2.860,0.318
60499,2.850,0.318
60599,2.830,0.317
60699,2.820,0.000
